date,symbol,industry,open,high,low,close,volume
2025-07-16,BELRISE,Automobile and Auto Components,119.38,123.3,118.9,122.84,24713970
2025-07-16,BEML,Capital Goods,2309.0,2363.5,2298.9,2308.2,381241
2025-07-16,BERGEPAINT,Consumer Durables,564.95,572.5,560.65,564.9,638397
2025-07-16,BHARATFORG,Automobile and Auto Components,1238.1,1238.5,1224.0,1231.3,675810
2025-07-16,BHARTIARTL,Telecommunication,1944.0,1944.0,1928.8,1936.6,4211258
2025-07-16,BHARTIHEXA,Telecommunication,1782.7,1850.3,1782.7,1809.6,603216
2025-07-16,BHEL,Capital Goods,256.5,258.3,253.3,254.35,3917127
2025-07-16,BIKAJI,Fast Moving Consumer Goods,730.0,769.0,726.4,749.05,1524444
2025-07-16,BIOCON,Healthcare,399.5,405.9,393.2,394.65,17490369
2025-07-16,BLS,Consumer Services,384.0,389.8,382.3,387.35,1161803
2025-07-16,BLUEDART,Services,6921.0,6928.0,6821.0,6913.0,14412
2025-07-16,BLUEJET,Healthcare,969.8,989.0,951.0,957.35,456169
2025-07-16,BLUESTARCO,Consumer Durables,1880.0,1883.3,1852.7,1860.6,302880
2025-07-16,BOSCHLTD,Automobile and Auto Components,38570.0,38570.0,37845.0,38475.0,42632
2025-07-16,BPCL,Oil Gas & Consumable Fuels,350.05,351.7,347.4,347.85,8426412
2025-07-16,BRIGADE,Realty,1098.4,1138.0,1097.0,1115.0,721318
2025-07-16,BRITANNIA,Fast Moving Consumer Goods,5785.5,5829.0,5736.0,5786.5,261589
2025-07-16,BSE,Financial Services,2550.0,2585.0,2523.1,2530.0,4360747
2025-07-16,BSOFT,Information Technology,430.0,435.75,426.35,433.45,1407202
2025-07-16,CAMS,Financial Services,850.0,857.8,838.18,841.44,254303
2025-07-16,CANBK,Financial Services,114.85,117.35,114.61,117.03,40471492
2025-07-16,CANFINHOME,Financial Services,799.95,814.2,792.4,811.6,166647
2025-07-16,CAPLIPOINT,Healthcare,2075.0,2103.3,2064.0,2079.3,57190
2025-07-16,CARBORUNIV,Capital Goods,996.4,1004.4,986.45,999.65,108812
2025-07-16,CARTRADE,Consumer Services,1904.5,1939.9,1904.0,1914.6,215369
2025-07-16,CASTROLIND,Oil Gas & Consumable Fuels,225.55,226.37,221.41,223.46,1584599
2025-07-16,CCL,Fast Moving Consumer Goods,898.3,902.65,873.0,881.35,186683
2025-07-16,CDSL,Financial Services,1703.0,1732.0,1695.0,1721.5,2277719
2025-07-16,CEATLTD,Automobile and Auto Components,3870.1,3948.0,3854.0,3876.1,234754
2025-07-16,CEMPRO,Construction,863.8,866.8,820.5,833.45,529236
2025-07-16,CENTRALBK,Financial Services,38.32,39.39,38.32,38.53,17373541
2025-07-16,CESC,Power,180.99,181.79,179.9,181.3,2752130
2025-07-16,CGCL,Financial Services,176.9,183.9,174.3,181.42,9584896
2025-07-16,CGPOWER,Capital Goods,676.5,679.0,672.0,675.35,1449968
2025-07-16,CHAMBLFERT,Chemicals,552.0,560.0,550.75,552.1,1050686
2025-07-16,CHENNPETRO,Oil Gas & Consumable Fuels,746.95,757.05,744.45,749.15,1461061
2025-07-16,CHOICEIN,Financial Services,706.4,751.65,706.0,747.1,1232372
2025-07-16,CHOLAFIN,Financial Services,1539.4,1568.0,1489.6,1559.0,3694875
2025-07-16,CIPLA,Healthcare,1485.0,1485.0,1468.2,1475.8,1569604
2025-07-16,CLEAN,Chemicals,1440.9,1466.4,1436.0,1459.1,57690
2025-07-16,COALINDIA,Oil Gas & Consumable Fuels,386.65,388.0,384.95,386.45,5205724
2025-07-16,COCHINSHIP,Capital Goods,1924.1,1943.0,1912.3,1938.0,696644
2025-07-16,COFORGE,Information Technology,1892.2,1894.3,1869.2,1882.4,1256821
2025-07-16,COHANCE,Healthcare,1059.0,1071.95,1054.4,1063.8,191992
2025-07-16,COLPAL,Fast Moving Consumer Goods,2409.9,2411.0,2378.0,2380.4,509306
2025-07-16,CONCOR,Services,621.0,625.0,618.25,619.9,1180059
2025-07-16,CONCORDBIO,Healthcare,1838.5,1868.0,1822.1,1838.6,241649
2025-07-16,COROMANDEL,Chemicals,2358.8,2404.6,2358.7,2378.5,449897
2025-07-16,CRAFTSMAN,Automobile and Auto Components,6100.0,6230.0,6100.0,6201.0,33371
2025-07-16,CREDITACC,Financial Services,1292.6,1314.8,1292.6,1297.2,135421
2025-07-16,CRISIL,Financial Services,6000.0,6130.0,5900.0,5928.0,52252
2025-07-16,CROMPTON,Consumer Durables,350.0,353.25,347.4,350.25,1553436
2025-07-16,CUB,Financial Services,219.09,219.34,216.03,218.03,1068130
2025-07-16,CUMMINSIND,Capital Goods,3590.0,3599.0,3552.2,3567.6,389532
2025-07-16,CYIENT,Information Technology,1305.4,1316.6,1300.1,1304.0,244584
2025-07-16,DABUR,Fast Moving Consumer Goods,527.0,530.35,525.1,527.95,2301562
2025-07-16,DATAPATTNS,Capital Goods,2870.0,2909.4,2848.0,2893.2,152962
2025-07-16,DCMSHRIRAM,Diversified,1410.5,1431.3,1397.6,1410.0,174596
2025-07-16,DEEPAKFERT,Chemicals,1608.9,1609.0,1571.0,1586.1,252978
2025-07-16,DEEPAKNTR,Chemicals,1987.0,1989.0,1956.0,1959.4,93701
2025-07-16,DELHIVERY,Services,418.6,422.5,416.05,421.15,1243552
2025-07-16,DEVYANI,Consumer Services,175.44,177.5,172.8,173.38,4404577
2025-07-16,DIVISLAB,Healthcare,6790.0,6859.5,6751.0,6831.0,327289
2025-07-16,DIXON,Consumer Durables,16376.0,16450.0,16011.0,16099.0,831255
2025-07-16,DLF,Realty,834.75,848.2,832.45,844.3,2082060
2025-07-16,DMART,Consumer Services,4026.8,4127.9,4012.5,4086.0,759577
2025-07-16,DOMS,Fast Moving Consumer Goods,2421.6,2429.9,2376.1,2387.7,95444
2025-07-16,DRREDDY,Healthcare,1260.9,1262.0,1250.0,1259.4,1159859
2025-07-16,ECLERX,Services,1795.0,1812.95,1773.75,1786.0,33392
2025-07-16,EICHERMOT,Automobile and Auto Components,5600.0,5633.5,5540.0,5626.5,226544
2025-07-16,EIDPARRY,Fast Moving Consumer Goods,1151.2,1172.5,1145.1,1157.0,171218
2025-07-16,EIHOTEL,Consumer Services,376.45,384.1,375.3,380.4,199743
2025-07-16,ELECON,Capital Goods,626.0,626.55,603.2,606.95,947540
2025-07-16,ELGIEQUIP,Capital Goods,552.5,553.25,542.05,544.15,246153
2025-07-16,EMAMILTD,Fast Moving Consumer Goods,582.6,592.9,582.1,586.1,458096
2025-07-16,EMCURE,Healthcare,1354.9,1392.2,1343.1,1362.5,320761
2025-07-16,ENDURANCE,Automobile and Auto Components,2704.8,2727.5,2679.8,2694.7,193505
2025-07-16,ENGINERSIN,Construction,246.9,251.8,245.75,246.58,1939321
2025-07-16,ENRIN,Capital Goods,3051.9,3130.0,3005.0,3086.3,767166
2025-07-16,ERIS,Healthcare,1745.6,1795.0,1744.9,1771.9,62566
2025-07-16,ESCORTS,Capital Goods,3357.4,3400.0,3323.6,3357.0,188419
2025-07-16,ETERNAL,Consumer Services,263.15,266.95,261.25,262.35,17828906
2025-07-16,EXIDEIND,Automobile and Auto Components,386.0,386.7,377.55,385.95,2322273
2025-07-16,FACT,Chemicals,970.0,980.85,952.6,970.6,594086
2025-07-16,FEDERALBNK,Financial Services,211.67,215.4,211.67,214.69,8125748
2025-07-16,FINCABLES,Capital Goods,949.8,964.8,944.85,958.95,190424
2025-07-16,FIRSTCRY,Consumer Services,379.1,387.8,379.1,381.4,1045535
2025-07-16,FIVESTAR,Financial Services,751.05,757.0,743.85,745.9,255605
2025-07-16,FLUOROCHEM,Chemicals,3441.0,3463.2,3420.0,3423.4,77866
2025-07-16,FORTIS,Healthcare,802.8,808.9,794.0,795.15,1041070
2025-07-16,FSL,Services,359.55,363.6,353.75,354.9,721918
2025-07-16,GABRIEL,Automobile and Auto Components,1090.0,1090.0,1003.6,1051.3,1126235
2025-07-16,GAIL,Oil Gas & Consumable Fuels,184.69,185.18,183.4,184.33,8484342
2025-07-16,GALLANTT,Capital Goods,586.5,593.0,575.65,587.4,85492
2025-07-16,GESHIP,Services,986.05,995.75,982.15,990.4,220737
2025-07-16,GICRE,Financial Services,385.3,398.2,384.15,393.3,1281867
2025-07-16,GILLETTE,Fast Moving Consumer Goods,11029.0,11107.0,10845.0,10952.0,18602
2025-07-16,GLAND,Healthcare,1894.0,2006.4,1891.0,1970.9,1474182
2025-07-16,GLAXO,Healthcare,3198.0,3200.5,3153.9,3167.6,45839
2025-07-16,GLENMARK,Healthcare,2220.0,2247.7,2196.1,2204.8,1495509
2025-07-16,GMDCLTD,Metals & Mining,381.9,382.75,377.4,379.0,445846
2025-07-16,GMRAIRPORT,Services,91.88,94.0,91.55,93.89,12770323
2025-07-16,GODFRYPHLP,Fast Moving Consumer Goods,3135.5,3150.0,3067.33,3106.33,162631
2025-07-16,GODIGIT,Financial Services,353.0,355.7,346.6,354.2,390672
2025-07-16,GODREJCP,Fast Moving Consumer Goods,1270.0,1270.1,1253.6,1264.8,922089
2025-07-16,GODREJIND,Diversified,1128.9,1184.0,1121.8,1146.5,908029
2025-07-16,GODREJPROP,Realty,2275.0,2300.8,2260.0,2289.1,636281
2025-07-16,GPIL,Capital Goods,187.4,189.19,185.35,186.22,788185
2025-07-16,GRANULES,Healthcare,490.8,503.8,489.5,499.7,2606968
2025-07-16,GRAPHITE,Capital Goods,587.0,595.7,584.15,587.15,1119891
2025-07-16,GRASIM,Construction Materials,2784.0,2784.0,2758.0,2762.4,372782
2025-07-16,GRAVITA,Metals & Mining,1719.3,1738.4,1718.1,1722.8,150580
2025-07-16,GRSE,Capital Goods,2686.0,2686.0,2620.0,2624.4,784648
2025-07-16,GSPL,Oil Gas & Consumable Fuels,323.95,333.5,323.95,331.55,364061
2025-07-16,GVT&D,Capital Goods,2308.0,2348.9,2293.6,2334.9,374629
2025-07-16,HAL,Capital Goods,4898.0,4903.0,4852.0,4871.6,571414
2025-07-16,HAVELLS,Consumer Durables,1537.1,1539.4,1520.1,1525.0,755182
2025-07-16,HBLENGINE,Capital Goods,604.7,609.8,601.5,606.05,429197
2025-07-16,HCLTECH,Information Technology,1566.4,1574.0,1560.0,1562.8,5218099
2025-07-16,HDBFS,Financial Services,820.0,831.0,809.05,814.85,8464656
2025-07-16,HDFCAMC,Financial Services,2642.0,2682.5,2639.25,2676.75,806827
2025-07-16,HDFCBANK,Financial Services,1009.0,1011.35,996.3,998.15,8997306
2025-07-16,HDFCLIFE,Financial Services,765.0,776.9,754.8,755.95,6273181
2025-07-16,HEG,Capital Goods,531.5,547.4,528.2,533.2,1425499
2025-07-16,HEROMOTOCO,Automobile and Auto Components,4454.0,4470.0,4371.0,4424.5,791606
2025-07-16,HEXT,Information Technology,845.0,862.2,838.25,857.4,879553
2025-07-16,HFCL,Telecommunication,82.8,83.6,82.2,83.37,5926918
2025-07-16,HINDALCO,Metals & Mining,668.0,670.6,664.0,666.75,4497141
2025-07-16,HINDCOPPER,Metals & Mining,262.0,266.75,260.05,264.05,2042529
2025-07-16,HINDPETRO,Oil Gas & Consumable Fuels,434.45,448.55,433.7,446.1,6690619
2025-07-16,HINDUNILVR,Fast Moving Consumer Goods,2526.3,2532.9,2507.5,2517.6,1284379
2025-07-16,HINDZINC,Metals & Mining,437.95,438.3,433.3,435.2,1930300
2025-07-16,HOMEFIRST,Financial Services,1423.0,1460.0,1407.3,1411.7,310281
2025-07-16,HONASA,Fast Moving Consumer Goods,299.0,299.6,295.35,296.95,238274
2025-07-16,HONAUT,Capital Goods,40710.0,40955.0,40380.0,40470.0,3673
2025-07-16,HSCL,Chemicals,518.0,521.7,510.5,514.15,1745805
2025-07-16,HUDCO,Financial Services,233.35,233.75,231.25,232.57,1419262
2025-07-16,HYUNDAI,Automobile and Auto Components,2155.0,2157.9,2110.0,2135.8,365249
2025-07-16,ICICIBANK,Financial Services,1426.0,1429.2,1419.1,1426.4,5649093
2025-07-16,ICICIGI,Financial Services,2030.0,2052.0,1965.3,1970.8,2606181
2025-07-16,ICICIPRULI,Financial Services,665.0,665.0,642.4,650.6,5298097
2025-07-16,IDBI,Financial Services,98.2,102.14,98.2,100.63,12479686
2025-07-16,IDEA,Telecommunication,7.65,7.94,7.55,7.83,629952754
2025-07-16,IDFCFIRSTB,Financial Services,73.0,74.48,73.0,73.86,18913170
2025-07-16,IEX,Financial Services,208.5,209.99,207.32,208.31,3661850
2025-07-16,IFCI,Financial Services,63.0,63.19,62.15,62.35,4537021
2025-07-16,IGIL,Services,399.6,402.25,393.0,397.6,384735
2025-07-16,IGL,Oil Gas & Consumable Fuels,220.8,222.21,218.95,219.76,2575239
2025-07-16,IIFL,Financial Services,525.0,529.95,523.55,526.75,770404
2025-07-16,IKS,Information Technology,1604.4,1628.0,1581.3,1616.4,329866
2025-07-16,INDGN,Healthcare,579.0,584.95,571.55,581.25,441677
2025-07-16,INDHOTEL,Consumer Services,744.05,753.0,736.2,751.2,2931470
2025-07-16,INDIACEM,Construction Materials,349.5,349.5,342.5,344.65,175286
2025-07-16,INDIAMART,Consumer Services,2716.0,2745.0,2646.0,2658.9,91545
2025-07-16,INDIANB,Financial Services,635.3,649.9,633.75,641.5,2188014
2025-07-16,INDIGO,Services,5919.5,5958.5,5865.5,5950.0,842097
2025-07-16,INDUSINDBK,Financial Services,876.0,888.95,876.0,879.75,2863446
2025-07-16,INDUSTOWER,Telecommunication,408.0,408.95,403.7,405.0,2886867
2025-07-16,INFY,Information Technology,1579.0,1612.0,1578.5,1607.9,6223491
2025-07-16,INOXWIND,Capital Goods,162.95,164.49,158.14,163.66,16562550
2025-07-16,INTELLECT,Information Technology,1169.5,1200.3,1169.5,1183.2,513575
2025-07-16,IOB,Financial Services,39.24,40.4,39.15,39.68,14410233
2025-07-16,IOC,Oil Gas & Consumable Fuels,151.2,152.68,150.63,152.04,7218210
2025-07-16,IPCALAB,Healthcare,1471.0,1495.0,1451.7,1461.8,147361
2025-07-16,IRB,Construction,24.21,24.5,24.12,24.38,6088572
2025-07-16,IRCON,Construction,192.5,193.81,190.11,191.21,3158926
2025-07-16,IRCTC,Consumer Services,773.95,777.9,771.5,776.6,481239
2025-07-16,IREDA,Financial Services,160.0,160.8,159.5,160.03,5109899
2025-07-16,IRFC,Financial Services,135.29,136.5,135.02,135.45,7455169
2025-07-16,ITC,Fast Moving Consumer Goods,422.1,425.45,420.3,424.6,9780773
2025-07-16,ITCHOTELS,Consumer Services,229.0,244.4,225.0,238.49,23739985
2025-07-16,ITI,Telecommunication,318.3,321.4,317.0,318.1,174998
2025-07-16,J&KBANK,Financial Services,112.6,116.29,112.26,115.49,7531771
2025-07-16,JBCHEPHARM,Healthcare,1642.0,1665.0,1640.5,1655.1,499262
2025-07-16,JBMA,Automobile and Auto Components,644.65,650.9,640.5,644.45,204032
2025-07-16,JINDALSAW,Capital Goods,225.5,229.9,223.5,228.61,1207474
2025-07-16,JINDALSTEL,Metals & Mining,943.0,945.7,929.7,931.45,1500910
2025-07-16,JIOFIN,Financial Services,321.0,322.7,318.65,319.55,14151922
2025-07-16,JKCEMENT,Construction Materials,6441.0,6520.0,6432.5,6490.5,55845
2025-07-16,JKTYRE,Automobile and Auto Components,371.3,373.0,366.0,367.1,300692
2025-07-16,JMFINANCIL,Financial Services,171.43,172.75,169.0,170.79,3276884
2025-07-16,JPPOWER,Power,24.51,24.93,22.92,23.75,322107383
2025-07-16,JSL,Metals & Mining,688.05,689.5,675.0,675.9,404758
2025-07-16,JSWENERGY,Power,528.75,533.5,526.2,531.75,2460503
2025-07-16,JSWINFRA,Services,310.85,313.85,309.0,311.3,1437608
2025-07-16,JSWSTEEL,Metals & Mining,1034.0,1035.0,1020.5,1029.8,1099243
2025-07-16,JUBLFOOD,Consumer Services,692.0,694.95,686.0,693.95,392874
2025-07-16,JUBLINGREA,Chemicals,820.0,828.65,812.65,820.95,269085
2025-07-16,JUBLPHARMA,Healthcare,1202.6,1204.7,1184.5,1194.5,115147
2025-07-16,JWL,Capital Goods,370.9,375.5,369.85,372.65,587220
2025-07-16,JYOTICNC,Capital Goods,1025.0,1047.5,1020.3,1032.5,284870
2025-07-16,KAJARIACER,Consumer Durables,1193.3,1201.9,1180.1,1183.6,495433
2025-07-16,KALYANKJIL,Consumer Durables,590.0,595.75,586.1,590.2,2590757
2025-07-16,KARURVYSYA,Financial Services,227.33,230.79,225.79,228.33,1959085
2025-07-16,KAYNES,Capital Goods,6025.0,6090.0,5923.0,5977.5,375194
2025-07-16,KEC,Construction,861.5,887.15,861.5,882.35,512531
2025-07-16,KEI,Capital Goods,3892.4,3915.0,3857.5,3891.1,330694
2025-07-16,KFINTECH,Financial Services,1299.3,1308.3,1280.2,1282.2,423326
2025-07-16,KIMS,Healthcare,717.1,747.5,715.2,742.95,1508338
2025-07-16,KIRLOSENG,Capital Goods,918.8,957.5,915.7,945.25,970094
2025-07-16,KOTAKBANK,Financial Services,436.82,438.0,431.2,435.88,2287703
2025-07-16,KPIL,Construction,1210.2,1219.8,1190.2,1197.3,105000
2025-07-16,KPITTECH,Information Technology,1293.0,1300.9,1283.3,1286.4,456473
2025-07-16,KPRMILL,Textiles,1184.0,1213.4,1183.9,1205.5,389717
2025-07-16,LALPATHLAB,Healthcare,1480.1,1500.1,1472.9,1492.8,169251
2025-07-16,LATENTVIEW,Information Technology,432.5,436.2,427.0,430.6,136610
2025-07-16,LAURUSLABS,Healthcare,821.0,832.65,819.25,822.55,968965
2025-07-16,LEMONTREE,Consumer Services,154.0,155.6,152.45,153.82,2314150
2025-07-16,LICHSGFIN,Financial Services,619.45,639.0,617.85,637.05,4955226
2025-07-16,LICI,Financial Services,927.5,933.65,925.2,932.65,538370
2025-07-16,LINDEINDIA,Chemicals,6867.5,6884.5,6740.0,6750.5,12566
2025-07-16,LLOYDSME,Metals & Mining,1480.4,1498.5,1475.0,1488.4,158372
2025-07-16,LODHA,Realty,1434.0,1449.5,1431.2,1440.2,694775
2025-07-16,LT,Construction,3504.0,3516.0,3477.0,3503.8,1266964
2025-07-16,LTFOODS,Fast Moving Consumer Goods,490.0,505.0,490.0,502.2,1618740
2025-07-16,LTM,Information Technology,5259.5,5338.0,5241.5,5327.0,210384
2025-07-16,LTTS,Information Technology,4365.0,4425.2,4338.0,4346.8,93035
2025-07-16,LUPIN,Healthcare,1950.0,1956.0,1925.2,1930.1,562381
2025-07-16,M&M,Automobile and Auto Components,3128.6,3210.0,3082.4,3196.5,2892812
2025-07-16,M&MFIN,Financial Services,264.9,265.35,262.6,264.15,1303724
2025-07-16,MAHABANK,Financial Services,57.9,58.0,57.07,57.32,22241028
2025-07-16,MANAPPURAM,Financial Services,269.3,272.4,267.35,270.35,3931738
2025-07-16,MANKIND,Healthcare,2653.9,2654.2,2598.0,2625.5,729811
2025-07-16,MAPMYINDIA,Information Technology,1800.2,1820.0,1786.6,1812.2,95789
2025-07-16,MARICO,Fast Moving Consumer Goods,745.0,745.0,729.35,731.65,1250246
2025-07-16,MARUTI,Automobile and Auto Components,12536.0,12571.0,12439.0,12564.0,204480
2025-07-16,MAXHEALTH,Healthcare,1262.5,1278.0,1256.4,1266.2,1352972
2025-07-16,MAZDOCK,Capital Goods,3123.9,3131.8,3102.0,3107.8,589944
2025-07-16,MCX,Financial Services,1664.6,1680.1,1652.6,1676.1,521821
2025-07-16,MEDANTA,Healthcare,1332.9,1348.5,1330.1,1338.4,195582
2025-07-16,MFSL,Financial Services,1579.5,1585.3,1564.3,1569.3,517618
2025-07-16,MGL,Oil Gas & Consumable Fuels,1483.0,1488.9,1465.2,1478.9,253208
2025-07-16,MINDACORP,Automobile and Auto Components,519.25,524.5,515.0,522.85,231497
2025-07-16,MMTC,Services,68.55,69.48,68.5,68.66,547154
2025-07-16,MOTHERSON,Automobile and Auto Components,104.0,104.25,102.29,102.79,6271518
2025-07-16,MOTILALOFS,Financial Services,947.65,954.0,932.85,936.9,617842
2025-07-16,MPHASIS,Information Technology,2884.0,2911.0,2857.9,2876.8,305648
2025-07-16,MRF,Automobile and Auto Components,150200.0,153000.0,150200.0,152470.0,7865
2025-07-16,MRPL,Oil Gas & Consumable Fuels,145.5,148.31,144.54,146.96,2096477
2025-07-16,MSUMI,Automobile and Auto Components,43.45,43.79,42.9,43.0,4356444
2025-07-16,MUTHOOTFIN,Financial Services,2655.1,2655.1,2632.7,2650.2,245451
2025-07-16,NAM-INDIA,Financial Services,851.0,875.15,847.6,869.4,1440037
2025-07-16,NATCOPHARM,Healthcare,1015.0,1047.7,1007.0,1021.35,1677548
2025-07-16,NATIONALUM,Metals & Mining,190.5,190.5,187.7,188.02,5194097
2025-07-16,NAUKRI,Consumer Services,1404.0,1407.0,1386.0,1393.4,708852
2025-07-16,NAVA,Power,604.0,615.85,600.75,612.05,546554
2025-07-16,NAVINFLUOR,Chemicals,5070.2,5070.2,4944.1,4962.7,99268
2025-07-16,NBCC,Construction,115.0,115.56,114.01,114.99,5024407
2025-07-16,NCC,Construction,229.0,229.8,226.7,228.87,1491367
2025-07-16,NESTLEIND,Fast Moving Consumer Goods,1208.0,1245.0,1203.7,1230.0,1405315
2025-07-16,NETWEB,Information Technology,1966.0,1997.8,1950.1,1956.3,186073
2025-07-16,NEULANDLAB,Healthcare,15010.0,15010.0,14155.0,14381.0,206756
2025-07-16,NEWGEN,Information Technology,1083.6,1109.9,1076.3,1091.4,321852
2025-07-16,NH,Healthcare,1985.0,1990.8,1945.0,1951.3,309312
2025-07-16,NHPC,Power,88.15,88.95,87.88,88.58,6839669
2025-07-16,NIACL,Financial Services,185.48,188.49,184.2,185.75,529088
2025-07-16,NIVABUPA,Financial Services,89.35,90.47,88.68,89.84,3802478
2025-07-16,NLCINDIA,Power,229.65,239.9,228.76,238.4,4496887
2025-07-16,NMDC,Metals & Mining,68.42,68.95,67.75,68.64,28137527
2025-07-16,NSLNISP,Metals & Mining,39.01,39.54,38.93,39.34,1662813
2025-07-16,NTPC,Power,342.0,343.8,340.8,342.45,6001484
2025-07-16,NTPCGREEN,Power,110.0,113.4,109.5,111.98,15341675
2025-07-16,NUVAMA,Financial Services,1505.8,1543.0,1481.1,1500.8,150789
2025-07-16,NUVOCO,Construction Materials,368.95,382.4,361.6,376.45,1209379
2025-07-16,NYKAA,Consumer Services,215.97,216.95,213.44,215.7,4067075
2025-07-16,OBEROIRLTY,Realty,1822.5,1829.9,1800.3,1816.5,473363
2025-07-16,OFSS,Information Technology,8775.0,8858.0,8740.0,8814.5,76256
2025-07-16,OIL,Oil Gas & Consumable Fuels,442.0,447.0,442.0,446.45,1458656
2025-07-16,OLAELEC,Automobile and Auto Components,44.48,44.48,41.94,42.29,183429089
2025-07-16,OLECTRA,Automobile and Auto Components,1227.4,1266.0,1222.0,1246.2,790155
2025-07-16,ONESOURCE,Healthcare,2012.9,2088.0,1966.0,1973.7,408774
2025-07-16,ONGC,Oil Gas & Consumable Fuels,244.0,244.15,242.3,242.85,5656962
2025-07-16,PAGEIND,Textiles,49100.0,49380.0,47090.0,47145.0,26209
2025-07-16,PARADEEP,Chemicals,174.05,176.4,172.5,173.67,2458962
2025-07-16,PATANJALI,Fast Moving Consumer Goods,581.67,624.43,581.53,619.87,5313544
2025-07-16,PCBL,Chemicals,421.95,429.0,418.45,426.8,1371733
2025-07-16,PERSISTENT,Information Technology,5600.0,5625.0,5561.5,5592.5,461144
2025-07-16,PETRONET,Oil Gas & Consumable Fuels,312.75,313.4,308.05,310.45,2935252
2025-07-16,PFC,Financial Services,425.0,426.9,421.65,423.75,3701435
2025-07-16,PFIZER,Healthcare,5415.0,5431.0,5321.5,5352.0,26097
2025-07-16,PGEL,Consumer Durables,815.95,832.85,804.15,828.0,4190276
2025-07-16,PHOENIXLTD,Realty,1495.0,1499.9,1472.9,1480.9,1527210
2025-07-16,PIDILITIND,Chemicals,1499.05,1500.55,1485.55,1494.0,242156
2025-07-16,PIIND,Chemicals,4150.0,4159.4,4085.2,4104.4,145054
2025-07-16,PNB,Financial Services,112.37,115.71,111.86,114.97,38340707
2025-07-16,PNBHOUSING,Financial Services,1098.5,1116.5,1090.0,1106.1,693144
2025-07-16,POLICYBZR,Financial Services,1859.9,1859.9,1808.4,1812.5,1001340
2025-07-16,POLYCAB,Capital Goods,6930.0,7009.5,6929.0,6948.0,289082
2025-07-16,POLYMED,Healthcare,2173.0,2173.0,2098.0,2106.2,154219
2025-07-16,POONAWALLA,Financial Services,454.1,456.9,448.3,453.4,455356
2025-07-16,POWERGRID,Power,298.95,298.95,295.7,297.05,8144630
2025-07-16,POWERINDIA,Capital Goods,18560.0,18740.0,18380.0,18560.0,87334
2025-07-16,PPLPHARMA,Healthcare,217.7,220.85,213.4,214.86,7836537
2025-07-16,PREMIERENE,Capital Goods,1074.4,1088.4,1061.1,1076.6,773697
2025-07-16,PRESTIGE,Realty,1730.0,1734.7,1695.5,1718.6,1024940
2025-07-16,PTCIL,Capital Goods,14555.0,14684.0,14400.0,14599.0,13002
2025-07-16,PVRINOX,Media Entertainment & Publication,975.0,989.0,970.0,979.35,425875
2025-07-16,RADICO,Fast Moving Consumer Goods,2749.1,2756.7,2733.3,2740.0,118211
2025-07-16,RAILTEL,Telecommunication,418.0,418.4,412.2,414.0,1179162
2025-07-16,RAINBOW,Healthcare,1536.0,1560.0,1517.6,1542.6,100001
2025-07-16,RAMCOCEM,Construction Materials,1151.0,1169.8,1137.6,1166.9,269888
2025-07-16,RBLBANK,Financial Services,262.7,270.65,262.47,269.14,14867323
2025-07-16,RECLTD,Financial Services,401.35,403.15,399.1,400.4,5176743
2025-07-16,REDINGTON,Services,311.45,311.6,305.6,307.0,1077335
2025-07-16,RELIANCE,Oil Gas & Consumable Fuels,1473.0,1491.0,1471.5,1485.6,10409983
2025-07-16,RHIM,Capital Goods,479.05,487.95,479.05,481.9,136440
2025-07-16,RITES,Construction,280.35,280.75,278.05,278.65,347152
